# New sentence = Human rights in the State of Palestine;0
Human;0
rights;0
in;0
the;0
State;0
of;0
Palestine;0
# New sentence = History of Portugal ( 1640–1777 );0
History;0
of;0
Portugal;0
(;0
1640–1777;0
);0
# New sentence = The U.S. Space & Rocket Center is located in Huntsville , Alabama;0
The;0
U.S.;0
Space;0
&;0
Rocket;0
Center;0
is;0
located;0
in;0
Huntsville;0
,;0
Alabama;0
# New sentence = ' '' Ecuador '' ' -;0
';0
'';0
Ecuador;0
'';0
';0
-;0
# New sentence = Lloyd Robson Oval , Port Moresby;0
Lloyd;0
Robson;0
Oval;0
,;0
Port;0
Moresby;0
# New sentence = Alexandria on the Indus , Pakistan;0
Alexandria;0
on;0
the;0
Indus;0
,;0
Pakistan;0
# New sentence = Ben Boyd National Park;0
Ben;0
Boyd;0
National;0
Park;0
# New sentence = Shaikh Rasheed Ahmad;0
Shaikh;0
Rasheed;0
Ahmad;0
# New sentence = Phyllis Coates , Adventures of Superman '' ( 1952–1953 ) '';0
Phyllis;0
Coates;0
,;0
Adventures;0
of;0
Superman;0
'';0
(;0
1952–1953;0
);0
'';0
# New sentence = ISO 3166-2 codes for Japan;0
ISO;0
3166-2;0
codes;0
for;0
Japan;0
# New sentence = Three of those executed were captured in Slovakia .;0
Three;0
of;0
those;0
executed;0
were;0
captured;0
in;0
Slovakia;0
.;0
# New sentence = ' '' Lindley Beckworth ( D ) Unopposed '' ';0
';0
'';0
Lindley;0
Beckworth;0
(;0
D;0
);0
Unopposed;0
'';0
';0
# New sentence = Dent Group / Keisley Limestone;0
Dent;0
Group;0
/;0
Keisley;0
Limestone;0
# New sentence = This version was released by Decca Records as catalog number 24391 .;0
This;0
version;0
was;0
released;0
by;0
Decca;0
Records;0
as;0
catalog;0
number;0
24391;0
.;0
# New sentence = '' Acontia gratiosa '' Wallengren , 1856;0
'';0
Acontia;0
gratiosa;0
'';0
Wallengren;0
,;0
1856;0
# New sentence = Osei Kofi Tutu I , Asantehene ( 1701–1717 );0
Osei;0
Kofi;0
Tutu;0
I;0
,;0
Asantehene;0
(;0
1701–1717;0
);0
# New sentence = File : JohnHancockSmall.jpg| '' John Hancock '' ' of Massachusetts;0
File;0
:;0
JohnHancockSmall.jpg|;0
'';0
John;0
Hancock;0
'';0
';0
of;0
Massachusetts;0
# New sentence = Johnnie To , Law Wing-cheung;0
Johnnie;0
To;0
,;0
Law;0
Wing-cheung;0
# New sentence = 1949 ' '' Alan Fletcher '' ';0
1949;0
';0
'';0
Alan;0
Fletcher;0
'';0
';0
# New sentence = '' Inspiration '' ( Wide Hive Records , 2004 );0
'';0
Inspiration;0
'';0
(;0
Wide;0
Hive;0
Records;0
,;0
2004;0
);0
# New sentence = If Heaven Was n't So Far Away;0
If;0
Heaven;0
Was;0
n't;0
So;0
Far;0
Away;0
# New sentence = The ' '' ''Edmeston Local '' ' '' is a defunct newspaper from Edmeston , New York that was printed between 1882 and 1943 .;0
The;0
';0
'';0
''Edmeston;0
Local;0
'';0
';0
'';0
is;0
a;0
defunct;0
newspaper;0
from;0
Edmeston;0
,;0
New;0
York;0
that;0
was;0
printed;0
between;0
1882;0
and;0
1943;0
.;0
# New sentence = George Somers ( American football );0
George;0
Somers;0
(;0
American;0
football;0
);0
# New sentence = Robert T. Hill Middle School 6-8;0
Robert;0
T.;0
Hill;0
Middle;0
School;0
6-8;0
# New sentence = Tufts University , University of Oregon , University of Notre Dame;0
Tufts;0
University;0
,;0
University;0
of;0
Oregon;0
,;0
University;0
of;0
Notre;0
Dame;0
# New sentence = Karlgarin , Western Australia;0
Karlgarin;0
,;0
Western;0
Australia;0
# New sentence = This accusation was witnessed by millions on the Headlines Today programme anchored by Rahul Kanwal .;0
This;0
accusation;0
was;0
witnessed;0
by;0
millions;0
on;0
the;0
Headlines;0
Today;0
programme;0
anchored;0
by;0
Rahul;0
Kanwal;0
.;0
# New sentence = Juan Zorrilla de San Martín;0
Juan;0
Zorrilla;0
de;0
San;0
Martín;0
# New sentence = Edward Lee ( bishop );0
Edward;0
Lee;0
(;0
bishop;0
);0
# New sentence = They are named after the Barito River .;0
They;0
are;0
named;0
after;0
the;0
Barito;0
River;0
.;0
# New sentence = Prince Edward Island '' : Charlottetown , Bonshaw , Cornwall;0
Prince;0
Edward;0
Island;0
'';0
:;0
Charlottetown;0
,;0
Bonshaw;0
,;0
Cornwall;0
# New sentence = ' '' Pakistan '' ';0
';0
'';0
Pakistan;0
'';0
';0
# New sentence = M1 ( *Plans : 1 Mbit / s , 2 Mbit / s , 4 Mbit / s , 7.2 Mbit / s , 21 Mbit / s );0
M1;0
(;0
*Plans;0
:;0
1;0
Mbit;0
/;0
s;0
,;0
2;0
Mbit;0
/;0
s;0
,;0
4;0
Mbit;0
/;0
s;0
,;0
7.2;0
Mbit;0
/;0
s;0
,;0
21;0
Mbit;0
/;0
s;0
);0
# New sentence = Thom Wilson – production;0
Thom;0
Wilson;0
–;0
production;0
# New sentence = Gary Bradds ( 1963 , 1964 );0
Gary;0
Bradds;0
(;0
1963;0
,;0
1964;0
);0
# New sentence = This area was to become part of Lincoln County , North Carolina in 1779 , and eventually Gaston County , in 1846 .;0
This;0
area;0
was;0
to;0
become;0
part;0
of;0
Lincoln;0
County;0
,;0
North;0
Carolina;0
in;0
1779;0
,;0
and;0
eventually;0
Gaston;0
County;0
,;0
in;0
1846;0
.;0
# New sentence = Ken Sanders ( 5 );0
Ken;0
Sanders;0
(;0
5;0
);0
# New sentence = Bassist Bryan Beller stated , `` We ended up using our different influences to write for each other .;0
Bassist;0
Bryan;0
Beller;0
stated;0
,;0
``;0
We;0
ended;0
up;0
using;0
our;0
different;0
influences;0
to;0
write;0
for;0
each;0
other;0
.;0
# New sentence = ' '' Iowa Energy '' '†;0
';0
'';0
Iowa;0
Energy;0
'';0
'†;0
# New sentence = Kansas in the Civil War;0
Kansas;0
in;0
the;0
Civil;0
War;0
# New sentence = Tom Carper , U.S. Senator from Delaware .;0
Tom;0
Carper;0
,;0
U.S.;0
Senator;0
from;0
Delaware;0
.;0
# New sentence = Administrative divisions of Saint Petersburg;0
Administrative;0
divisions;0
of;0
Saint;0
Petersburg;0
# New sentence = Royal Photographic Society ( RPS );0
Royal;0
Photographic;0
Society;0
(;0
RPS;0
);0
# New sentence = Crested bobwhite , introduced successfully to the Grenadines and the Virgin Islands;0
Crested;0
bobwhite;0
,;0
introduced;0
successfully;0
to;0
the;0
Grenadines;0
and;0
the;0
Virgin;0
Islands;0
# New sentence = drawn by Mitsuo Hashimoto;0
drawn;0
by;0
Mitsuo;0
Hashimoto;0
# New sentence = Committee on the Judiciary;0
Committee;0
on;0
the;0
Judiciary;0
# New sentence = Kylie Minogue has received four wins from ten nominations , more than any other artist , for `` Where the Wild Roses Grow '' ( with Nick Cave and the Bad Seeds ) in 1996 , `` Spinning Around '' in 2000 , Light Years '' in 2001 and Fever '' in 2002 .;0
Kylie;0
Minogue;0
has;0
received;0
four;0
wins;0
from;0
ten;0
nominations;0
,;0
more;0
than;0
any;0
other;0
artist;0
,;0
for;0
``;0
Where;0
the;0
Wild;0
Roses;0
Grow;0
'';0
(;0
with;0
Nick;0
Cave;0
and;0
the;0
Bad;0
Seeds;0
);0
in;0
1996;0
,;0
``;0
Spinning;0
Around;0
'';0
in;0
2000;0
,;0
Light;0
Years;0
'';0
in;0
2001;0
and;0
Fever;0
'';0
in;0
2002;0
.;0
# New sentence = William FitzAlan , 16th Earl of Arundel 1483–1488;0
William;0
FitzAlan;0
,;0
16th;0
Earl;0
of;0
Arundel;0
1483–1488;0
# New sentence = List of World Heritage Sites in Europe;0
List;0
of;0
World;0
Heritage;0
Sites;0
in;0
Europe;0
# New sentence = Grand Haven Charter Township , Michigan;0
Grand;0
Haven;0
Charter;0
Township;0
,;0
Michigan;0
# New sentence = ' '' With Dave Douglas '' ';0
';0
'';0
With;0
Dave;0
Douglas;0
'';0
';0
# New sentence = *13 December - The first meeting of the North / South Ministerial Council takes place in Armagh .;0
*13;0
December;0
-;0
The;0
first;0
meeting;0
of;0
the;0
North;0
/;0
South;0
Ministerial;0
Council;0
takes;0
place;0
in;0
Armagh;0
.;0
# New sentence = International Military Sports Council;0
International;0
Military;0
Sports;0
Council;0
"# New sentence = Glass Castle '' ( 유리의 성 ; 2008–2009 )";0
Glass;0
Castle;0
'';0
(;0
유리의;0
성;0
";";0
2008–2009;0
);0
# New sentence = Sally Greengross , Baroness Greengross;0
Sally;0
Greengross;0
,;0
Baroness;0
Greengross;0
# New sentence = Empress Dowager Longyu;0
Empress;0
Dowager;0
Longyu;0
# New sentence = Logroño , Ecuador;0
Logroño;0
,;0
Ecuador;0
# New sentence = United States Minor Outlying Islands;0
United;0
States;0
Minor;0
Outlying;0
Islands;0
# New sentence = It is found in New Guinea .;0
It;0
is;0
found;0
in;0
New;0
Guinea;0
.;0
# New sentence = Justin Long , Noomi Rapace;0
Justin;0
Long;0
,;0
Noomi;0
Rapace;0
# New sentence = '' Chicago '' ( 2011 );0
'';0
Chicago;0
'';0
(;0
2011;0
);0
# New sentence = Congress of the Republic of Peru;0
Congress;0
of;0
the;0
Republic;0
of;0
Peru;0
# New sentence = MONU - magazine on urbanism;0
MONU;0
-;0
magazine;0
on;0
urbanism;0
# New sentence = ** Thessalonika : Thessaloniki-Dialogis ( 16 );0
**;0
Thessalonika;0
:;0
Thessaloniki-Dialogis;0
(;0
16;0
);0
# New sentence = Coopersville , Clinton County , New York;0
Coopersville;0
,;0
Clinton;0
County;0
,;0
New;0
York;0
# New sentence = Miranda de Ebro;0
Miranda;0
de;0
Ebro;0
# New sentence = '' ' '' Cuddle Up a Little Closer '' ' '';0
'';0
';0
'';0
Cuddle;0
Up;0
a;0
Little;0
Closer;0
'';0
';0
'';0
# New sentence = Max van Heeswijk;0
Max;0
van;0
Heeswijk;0
# New sentence = Raymond Felton ( 9 );0
Raymond;0
Felton;0
(;0
9;0
);0
# New sentence = '' Catocala nymphagoga '' ( Esper , 1787 );0
'';0
Catocala;0
nymphagoga;0
'';0
(;0
Esper;0
,;0
1787;0
);0
# New sentence = West Virginia Route 67;0
West;0
Virginia;0
Route;0
67;0
# New sentence = David Loebsack ( D );0
David;0
Loebsack;0
(;0
D;0
);0
# New sentence = Recent clients include Actavis , Alcoa , Fluor Corporation , Gannett , GlaxoSmithKline , London Stock Exchange Group , Safeway , Tesco , Teva , and the US Department of Treasury .;0
Recent;0
clients;0
include;0
Actavis;0
,;0
Alcoa;0
,;0
Fluor;0
Corporation;0
,;0
Gannett;0
,;0
GlaxoSmithKline;0
,;0
London;0
Stock;0
Exchange;0
Group;0
,;0
Safeway;0
,;0
Tesco;0
,;0
Teva;0
,;0
and;0
the;0
US;0
Department;0
of;0
Treasury;0
.;0
# New sentence = Olney Daily Mail '' – Olney;0
Olney;0
Daily;0
Mail;0
'';0
–;0
Olney;0
# New sentence = In 1982 , they were briefly used on through services to Melbourne .;0
In;0
1982;0
,;0
they;0
were;0
briefly;0
used;0
on;0
through;0
services;0
to;0
Melbourne;0
.;0
# New sentence = ' '' Illawarra Cutters '' ';0
';0
'';0
Illawarra;0
Cutters;0
'';0
';0
# New sentence = He was the father of Steuart Bayley .;0
He;0
was;0
the;0
father;0
of;0
Steuart;0
Bayley;0
.;0
# New sentence = Binary ( disambiguation );0
Binary;0
(;0
disambiguation;0
);0
# New sentence = Sandra Haynie ( 1 / 4 );0
Sandra;0
Haynie;0
(;0
1;0
/;0
4;0
);0
# New sentence = Bloomingburg Reformed Protestant Dutch Church;0
Bloomingburg;0
Reformed;0
Protestant;0
Dutch;0
Church;0
# New sentence = His piece had been performed in Birmingham under conductor Hans Richter in 1906 .;0
His;0
piece;0
had;0
been;0
performed;0
in;0
Birmingham;0
under;0
conductor;0
Hans;0
Richter;0
in;0
1906;0
.;0
# New sentence = It is found in China , Mongolia , Japan and Russia .;0
It;0
is;0
found;0
in;0
China;0
,;0
Mongolia;0
,;0
Japan;0
and;0
Russia;0
.;0
# New sentence = 2012 Sharon Lee and Steve Miller;0
2012;0
Sharon;0
Lee;0
and;0
Steve;0
Miller;0
# New sentence = Jane Bown - Lifetime Achievement;0
Jane;0
Bown;0
-;0
Lifetime;0
Achievement;0
# New sentence = Linas and Simona;0
Linas;0
and;0
Simona;0
# New sentence = On June 30 he was traded back to the Philadelphia Phillies for future considerations .;0
On;0
June;0
30;0
he;0
was;0
traded;0
back;0
to;0
the;0
Philadelphia;0
Phillies;0
for;0
future;0
considerations;0
.;0
# New sentence = Swindon Council election , 2006;0
Swindon;0
Council;0
election;0
,;0
2006;0
# New sentence = ' '' Emilio Alzamora '' ';0
';0
'';0
Emilio;0
Alzamora;0
'';0
';0
# New sentence = Regionalist Party of the Leonese Country ( PREPAL );0
Regionalist;0
Party;0
of;0
the;0
Leonese;0
Country;0
(;0
PREPAL;0
);0
# New sentence = People 's Liberation Organisation of Tamil Eelam;0
People;0
's;0
Liberation;0
Organisation;0
of;0
Tamil;0
Eelam;0
# New sentence = Kamianets-Podilskyi in Ukraine '' ( since 1993 ) '';0
Kamianets-Podilskyi;0
in;0
Ukraine;0
'';0
(;0
since;0
1993;0
);0
'';0
# New sentence = 1995 Spellbinder '' .;0
1995;0
Spellbinder;0
'';0
.;0
# New sentence = It was originally published on October 17th , 2006 , by William Morrow and Company .;0
It;0
was;0
originally;0
published;0
on;0
October;0
17th;0
,;0
2006;0
,;0
by;0
William;0
Morrow;0
and;0
Company;0
.;0
# New sentence = Jack Dodson as Howard Sprague;0
Jack;0
Dodson;0
as;0
Howard;0
Sprague;0
# New sentence = Rocko - ''Wordplay '' ===;0
Rocko;0
-;0
''Wordplay;0
'';0
===;0
# New sentence = Johan Kristoffersson ( Audi RS5 );0
Johan;0
Kristoffersson;0
(;0
Audi;0
RS5;0
);0
# New sentence = Wolves in the Throne Room;0
Wolves;0
in;0
the;0
Throne;0
Room;0
# New sentence = Campbell Gullan as Sgt .;0
Campbell;0
Gullan;0
as;0
Sgt;0
.;0
# New sentence = '' Kingdom of Portugal and the Algarves '' ' – John VI ( 1816–1826 );0
'';0
Kingdom;0
of;0
Portugal;0
and;0
the;0
Algarves;0
'';0
';0
–;0
John;0
VI;0
(;0
1816–1826;0
);0
# New sentence = 2014–15 Arizona Wildcats men 's basketball team;0
2014–15;0
Arizona;0
Wildcats;0
men;0
's;0
basketball;0
team;0
# New sentence = Pope Timothy I of Alexandria;0
Pope;0
Timothy;0
I;0
of;0
Alexandria;0
# New sentence = W. S. Merwin;0
W.;0
S.;0
Merwin;0
# New sentence = Howrah , West Bengal , India;0
Howrah;0
,;0
West;0
Bengal;0
,;0
India;0
# New sentence = Hosted by Kate Thornton and later Steve Jones .;0
Hosted;0
by;0
Kate;0
Thornton;0
and;0
later;0
Steve;0
Jones;0
.;0
# New sentence = The University of Western Australia;0
The;0
University;0
of;0
Western;0
Australia;0
# New sentence = CD09 : Logone Oriental Region , Chad;0
CD09;0
:;0
Logone;0
Oriental;0
Region;0
,;0
Chad;0
# New sentence = George Francis Henrechon;0
George;0
Francis;0
Henrechon;0
# New sentence = ** 1919 – Ty Cobb , .384;0
**;0
1919;0
–;0
Ty;0
Cobb;0
,;0
.384;0
# New sentence = '' Mitra punctostriata '';0
'';0
Mitra;0
punctostriata;0
'';0
# New sentence = Upland buzzard , ''Buteo hemilasius '';0
Upland;0
buzzard;0
,;0
''Buteo;0
hemilasius;0
'';0
# New sentence = It became a ''Colonia '' ( Roman colony ) by 270 AD .;0
It;0
became;0
a;0
''Colonia;0
'';0
(;0
Roman;0
colony;0
);0
by;0
270;0
AD;0
.;0
# New sentence = Jon Foreman ( Switchfoot );0
Jon;0
Foreman;0
(;0
Switchfoot;0
);0
# New sentence = Starring Nick Hancock , Andrew Sachs;0
Starring;0
Nick;0
Hancock;0
,;0
Andrew;0
Sachs;0
# New sentence = Graeme Le Saux;0
Graeme;0
Le;0
Saux;0
# New sentence = 1984 - Schaffhausen , Mini-Galerie;0
1984;0
-;0
Schaffhausen;0
,;0
Mini-Galerie;0
# New sentence = Will Colbert ( D );0
Will;0
Colbert;0
(;0
D;0
);0
# New sentence = rendered]] , and has a roof of Kerridge stone-slate .;0
rendered]];0
,;0
and;0
has;0
a;0
roof;0
of;0
Kerridge;0
stone-slate;0
.;0
# New sentence = Free State Project;0
Free;0
State;0
Project;0
# New sentence = Loyola Greyhounds men 's soccer;0
Loyola;0
Greyhounds;0
men;0
's;0
soccer;0
# New sentence = Fort Collins , Colorado , United States;0
Fort;0
Collins;0
,;0
Colorado;0
,;0
United;0
States;0
# New sentence = ''Experimenta circa effectum conflictus electrici in acum magneticam '' Copenhagen , ' '' 1820 '' ' .;0
''Experimenta;0
circa;0
effectum;0
conflictus;0
electrici;0
in;0
acum;0
magneticam;0
'';0
Copenhagen;0
,;0
';0
'';0
1820;0
'';0
';0
.;0
# New sentence = ** '' Kingdom of Northumbria '' ' – Osberht ( 849–862 / 863 );0
**;0
'';0
Kingdom;0
of;0
Northumbria;0
'';0
';0
–;0
Osberht;0
(;0
849–862;0
/;0
863;0
);0
# New sentence = Herbert Russell ( 1892–1896 );0
Herbert;0
Russell;0
(;0
1892–1896;0
);0
# New sentence = Honda Center , Anaheim , United States;0
Honda;0
Center;0
,;0
Anaheim;0
,;0
United;0
States;0
# New sentence = Chris Higgins ( ice hockey , born 1986 );0
Chris;0
Higgins;0
(;0
ice;0
hockey;0
,;0
born;0
1986;0
);0
# New sentence = ' '' John Fidler '' '*;0
';0
'';0
John;0
Fidler;0
'';0
'*;0
# New sentence = Florida State Road 758;0
Florida;0
State;0
Road;0
758;0
# New sentence = Claudette Colbert , Robert Ryan;0
Claudette;0
Colbert;0
,;0
Robert;0
Ryan;0
# New sentence = Ramsey Public School District;0
Ramsey;0
Public;0
School;0
District;0
# New sentence = 180 km to Vilnius;0
180;0
km;0
to;0
Vilnius;0
# New sentence = ( 15px - ) Lausanne - Yverdon-les-Bains - Neuchâtel - Biel / Bienne - Solothurn - Olten - Aarau - Brugg - Koblenz ( - 15px );0
(;0
15px;0
-;0
);0
Lausanne;0
-;0
Yverdon-les-Bains;0
-;0
Neuchâtel;0
-;0
Biel;0
/;0
Bienne;0
-;0
Solothurn;0
-;0
Olten;0
-;0
Aarau;0
-;0
Brugg;0
-;0
Koblenz;0
(;0
-;0
15px;0
);0
# New sentence = | Transferred to the Mexican Navy in September 1972 .;0
|;0
Transferred;0
to;0
the;0
Mexican;0
Navy;0
in;0
September;0
